text,"Независимо от того, насколько вы заняты, выделяйте по крайней мере 20 минут в день на:

• Ведение дневника
• Самоанализ
• Саморефлексию
• Стратегическое мышление
• Обдумывание своего видения

Это сэкономит вам годы от ""блуждания"" в неправильном направлении.

#ведение@its_my_planner",IMG,https://sun30-1.userapi.com/impg/ow0BT74B_Lja4Zg77IXTm_DQQXpjsGvQ335MhQ/Jd-SAlBpdKc.jpg?size=510x510&quality=95&sign=3e7cdc9ed07beade2897506ac267d55b&c_uniq_tag=JQD-A_g4fHNwAXLM6k-z8ZfG5TNa8VmJblTWs57BVbc&type=album
text,#настроение@its_my_planner,IMG,https://sun9-25.userapi.com/impg/2oJt0YN50EZ7QHsTN9PVNJ9HXrCNnvwYit416A/Eh3A54PyEvc.jpg?size=510x510&quality=95&sign=f5f27970c4fd1d1cd56e01f7b56f35eb&c_uniq_tag=yZfa2XbfAO2ur21LpCjx2J5BEcJU2975UJha2WQwRk0&type=album
text,#ведение@its_my_planner,IMG,https://sun9-25.userapi.com/impg/2oJt0YN50EZ7QHsTN9PVNJ9HXrCNnvwYit416A/Eh3A54PyEvc.jpg?size=510x510&quality=95&sign=f5f27970c4fd1d1cd56e01f7b56f35eb&c_uniq_tag=yZfa2XbfAO2ur21LpCjx2J5BEcJU2975UJha2WQwRk0&type=album
text,#образец@its_my_planner,IMG,https://sun9-8.userapi.com/impg/HnXOkImKZAsPeQDne9Z1vrp3UQ9lFWA_2bJsqA/pnTdFBzjUcg.jpg?size=510x501&quality=95&sign=cea1f223d5a6cab17a2c6de3f240fbb3&c_uniq_tag=kez-yFdBzuUxpcd-la__zwA0oo66_WigsUv-EqhxUvM&type=album
text,#своимируками@its_my_planner,IMG,https://sun9-71.userapi.com/impg/kUx07jca4N1PO9tkYZjSblaEMfE0yuLuWKFb8g/pN9SkrM2ZbI.jpg?size=510x510&quality=95&sign=dbe07498f9915cedae3a94ecb274151e&c_uniq_tag=uaJpQSjxiFb0keA51WYD1yqAqiPl8XsHc_-0dufms4E&type=album
text,"«Только упорный труд даёт желаемый результат. Только упорный труд несёт желаемые изменения», — Шонда Раймс

#цитаты@its_my_planner",IMG,https://sun9-8.userapi.com/impg/Tj8VczcebVqZRwUV62_oM9WMR4xoS5snaOWHMA/qUg8XJVuUiE.jpg?size=510x709&quality=95&sign=03d6f3ae5fdeaaf7418042e2514056e3&c_uniq_tag=rZvxEImG5zon3rBx7A94Rr8JNNicp_fVG8vuhRFwOYU&type=album
text,#заставки@its_my_planner,IMG,"https://sun9-28.userapi.com/impg/E0xxr37nqMiYRtfFq176Ar7b0WJd7SFbQ_OI_g/O96IPtqVi-8.jpg?size=510x900&quality=95&crop=0,0,671,1184&sign=a05e73877de95dfaba24c783b80a823e&c_uniq_tag=z4f2ZOpt6e83cCyraSgSdwy7UG30BZM7O7ffrJ6ApSQ&type=album"
text,#образец@its_my_planner,IMG,https://sun9-22.userapi.com/impg/qJv7DsAEZuUA5i18Syy5fEm5Va76MfO6hkJ4lw/kdvmxa5HoAU.jpg?size=600x900&quality=96&sign=78630f8087ce59278c39165949ead667&c_uniq_tag=OTkccoBmAoZw48slVUHjTlYdsNeATitWqGX64IyGrUE&type=album
text,"💡Ведение дневника для личностного роста

Ваш дневник — это не просто запись событий; это инструмент для личностного роста. 

Используйте свой дневник, чтобы ставить цели, отслеживать свои достижения и размышлять о областях, требующих улучшения. Документирование вашего путешествия позволяет вам увидеть закономерности в вашем поведении, выявить сильные стороны и поработать над областями, которые нуждаются в поддержке. 

Ведение дневника для личностного роста — это непрерывный процесс самопознания и самосовершенствования.

#ведение@its_my_planner",IMG,https://sun9-1.userapi.com/impg/kYAfoT2uHa5mwZ-tUAhRcQR724ATGPvWQ3BKBw/z-SE8J6Ejp4.jpg?size=510x510&quality=95&sign=a4a2a66d1339d758179e3319fea56828&c_uniq_tag=Njxh-EmQENZ77DvPWdKMEGKKqdsfSOJAHOuzk4ggtxE&type=album
text,#своимируками@its_my_planner,IMG,https://sun9-7.userapi.com/impg/1Le7Le5nJ24pIBLlTmg_OWcCd6UI0k3auoFqwQ/rmkkiQF33_U.jpg?size=510x702&quality=95&sign=bb33641b49192f1a7ffa246d0bca3368&c_uniq_tag=ovU2ifnH6ceS3lQfpdoqCQRdM8czvFYadzj5c_NiozA&type=album
text,"💡Ведение дневника как форма заботы о себе

Забота о себе — это не только ванны с пеной и массажи, это также забота о вашем разуме и душе. 

Ведение дневника — прекрасная форма заботы о себе, которая позволяет вам расставить приоритеты в своем психическом и эмоциональном благополучии. 

Каждый день выделяйте несколько минут, чтобы посидеть со своим дневником, поразмышлять о прожитом дне и высказать свои мысли. Это ритуал саморефлексии и любви к себе, дающий ощущение покоя и ясности посреди жизненного хаоса. 

Воспринимайте ведение дневника как ежедневный акт заботы о себе и наблюдайте, как это существенно обогащает вашу жизнь.

#ведение@its_my_planner",IMG,https://sun30-1.userapi.com/impg/ow0BT74B_Lja4Zg77IXTm_DQQXpjsGvQ335MhQ/lhMu6eXk-MU.jpg?size=510x510&quality=95&sign=06dada059996dbd818ba0bbc13782765&c_uniq_tag=tcMOGaxgLgSRFtTk-84zApY_niwx_0Hk67XYb0UJTE4&type=album
text,#заставки@its_my_planner,IMG,"https://sun9-54.userapi.com/impg/68GKH7vDf0A-Ccg3YxqYwEWCJhW8ANqwU1AHEQ/v7F8LHvOufs.jpg?size=510x900&quality=95&crop=0,0,736,1299&sign=26b3a60507f8aebe813cfd07bfad43a6&c_uniq_tag=Lv7bpisfMhe7T7ET9t4lKlHxxKmMFDg2sT6ipNNC7z0&type=album"
text,"«Что люди могут выбирать, то они могут и изменить», — Мадлен Олбрайт

#цитаты@its_my_planner",IMG,https://sun9-73.userapi.com/impg/crSTNKpli8tg7Aa7q3n6XMsphFJEMC4AkJ03Qg/-aaa3jhMMmM.jpg?size=510x679&quality=95&sign=3afed4e08697889138133b169a1af341&c_uniq_tag=VPfLzE5Wl7MRzOYDbeuJBsmbh_euGklCZnAHO_cYkw0&type=album
text,#заставки@its_my_planner,IMG,"https://sun9-3.userapi.com/impg/MFAifgXcHZZpAX9hWEZ6D8VhGv_k-8qPxWIiBw/V8NQrIgsgek.jpg?size=510x900&quality=95&crop=0,0,736,1299&sign=2601262e4181ce2666534acf4fb98a2c&c_uniq_tag=NnWFMAKmXxDg61khuWcRccmZUcu70BohGFFi4XIjiyk&type=album"
text,#образец@its_my_planner,IMG,https://sun9-73.userapi.com/impg/k5NfMDQI6w3MdxDAxIFbqFp7uqJfsQxIHoi0jw/NTpQOXkSEFA.jpg?size=600x900&quality=96&sign=16ca5bbf7275b5e94df1510d47ce82ae&c_uniq_tag=SjeKohYfA4fhRMvYGjb5KgbSYp80jbFQWAx4j0oFRY0&type=album
text,"💡Ведение дневника через 3 простых шага: подход Джеймса Пеннебейкера, ""Об выразительном письме"".

Шаг 1: Задокументируйте все факты, связанные с болезненными воспоминаниями.

Речь идет не об интерпретации или анализе событий, а скорее о том, как они происходили. Это все равно, что быть репортером своей собственной жизни, фиксируя каждую деталь без предвзятости или суждений. Такой пересказ помогает освободиться от эмоционального груза воспоминаний. Предоставление более ясной и обоснованной перспективы.

Это основополагающий шаг, который подготавливает почву для более глубокого эмоционального исследования.

Шаг 2: Выражайте эмоции, связанные с прошлым и настоящим

Этот шаг является очищающим, позволяя высвободить как прошлые, так и настоящие чувства, связанные с памятью. Признайте, что вы чувствовали тогда и что чувствуете сейчас, без цензуры. Это честное эмоциональное выражение имеет решающее значение для исцеления. Поскольку это раскрывает истинную глубину наших чувств и запускает процесс примирения с нашим прошлым.

Путешествие во времени, переосмысление старых ран с мудростью и перспективой настоящего.

Шаг 3: Детализируйте все связи, влияющие на Вашу жизнь и другие сферы

Наконец, осознайте, как эти воспоминания и эмоции проявляются в различных аспектах вашей текущей жизни.

Установите связи, посмотрите, как события прошлого влияют на наше нынешнее поведение, отношения и решения. Этот шаг освобождает, поскольку помогает понять влияние нашего прошлого и мотивирует нас на сознательные изменения.

Осознавая эти связи, мы обретаем силу формировать наше настоящее и будущее, освобождаясь от невидимых цепей прошлого.

#ведение@its_my_planner",IMG,https://sun9-60.userapi.com/impg/grr4KpcucBrawolR2CU7ndjKMLwhNtSkaac8rw/Cx7BKGOHR1c.jpg?size=510x510&quality=95&sign=ee62e88a911ea9dc50edabccb3496cf6&c_uniq_tag=xFu0eKjpC1FqqviLwT9YNvFwW8XgIi26bqxIz5vAHN0&type=album
text,"«Никто не может заставить вас чувствовать себя неполноценным без вашего согласия», — Элеонор Рузвельт

#цитаты@its_my_planner",IMG,"https://sun9-21.userapi.com/impg/obCpLelFpOzk9OarOq-4mDTxirmGItKBboOhHQ/QuuS7Mg9yXA.jpg?size=510x900&quality=95&crop=0,0,675,1191&sign=3c905d31188c26a92b9011f01dcda115&c_uniq_tag=dgrGNASUQDJtBEsZzeaVLC31xUOZnOvZf9a1nWnwh3A&type=album"
text,#своимируками@its_my_planner,IMG,https://sun9-67.userapi.com/impg/CQvvrKzTxmWpv39IKO0L64lj1ZMxxosbG16bfw/fyxlSGDGcAA.jpg?size=510x764&quality=95&sign=ed80e3ff499a522cac04e123f6f0181d&c_uniq_tag=ykXD0haFIshJ3cCSierPJkz3nzWk4XSRQwgv-o_5hiM&type=album
text,#настроение@its_my_planner,IMG,https://sun9-69.userapi.com/impg/_PfROYC04BM5majMM7iRi7qHv9hw_gLanhadog/JilghBGqEhI.jpg?size=510x510&quality=95&sign=407487c2f6f5167d25093e36f2a7b818&c_uniq_tag=nzgbjqosmQRU_UajaIGcZVlq_XkvHl6Ry0tCFEIlsqU&type=album
text,#заставки@its_my_planner,IMG,"https://sun9-38.userapi.com/impg/IyviF47t-0d-Ap0pONL8aL_Eji2aoAGgIUe2Gg/IMsntONPYNE.jpg?size=510x900&quality=95&crop=0,0,736,1299&sign=16fb0f18cbc1bcec2e183edbaf478c94&c_uniq_tag=lBj6xLjbPhUqMkDglRwnzmRqvSXBFjWJA61auv-YX1s&type=album"
text,"«Настоящих героев делает тяжёлый труд и цельность характера», — Хоуп Соло

#цитаты@its_my_planner",IMG,https://sun9-22.userapi.com/impg/vn08Hss_GdtbaXycHLWuFh0FiTu5HJci1zpz6A/4AV92fwY-FE.jpg?size=510x680&quality=95&sign=4b7ecb8d3f62e7c8053089e016ab10a8&c_uniq_tag=H8N5y0uH3t1ftSX5LcyWeJiSFdb44CFjTuqpmvTh5jc&type=album
text,#образец@its_my_planner,IMG,https://sun9-67.userapi.com/impg/7NzZImG1cYNJv-TAN_cN65KgCgwgyShZpzB38A/qiQLnSwgoJQ.jpg?size=510x501&quality=95&sign=a049950eb9d4a024c128b8a433ccd093&c_uniq_tag=vB9FXHslz3kzpUYOM6xOM70EyYhH6CQPfEe3kKhBYlg&type=album
text,"💡Утренние страницы: ежедневный ритуал для ясности и сосредоточенности

Вы когда-нибудь слышали об утренних страницах? Это ежедневный ритуал, в ходе которого вы записываете три страницы мыслей из потока сознания, как только просыпаетесь. 

Эта практика, популяризированная Джулией Кэмерон, устраняет ментальный беспорядок, повышает креативность и улучшает концентрацию в течение дня. 

Утренние страницы служат «свалкой» для мозга, позволяя вам исследовать свои самые сокровенные мысли без осуждения. Попробуйте включить этот ритуал в свой утренний распорядок дня и ощутите ясность ума и творческие прорывы, которые он может принести.

#ведение@its_my_planner",IMG,https://sun9-14.userapi.com/impg/AwOpjy1wlHhFvNw9WibHp6fKUN42UP5a1WRCeA/lfewZK_aCR0.jpg?size=510x510&quality=95&sign=2ca6ce186718a81d6699e5cc23d01c6c&c_uniq_tag=SIld5wMk17KX-Fu31Q_hGhKHqn7HPpY_rxWhNcLnN1o&type=album
text,#настроение@its_my_planner,IMG,https://sun9-39.userapi.com/impg/D94nLSfNaB5ozmYtryhDmz6VFOh6W_Jqx2dM6g/soQ1o-0V9gU.jpg?size=510x680&quality=95&sign=268a21aa7908f49ad6eb7cd694655305&c_uniq_tag=p1QGhs65FibnakyzLR4vjXEhI7Mv5gxakmDFWx3n5lc&type=album
text,#своимируками@its_my_planner,IMG,https://sun9-37.userapi.com/impg/BtNhNs0Otr73f5DNqk9UzosRkL9Fbz91nAcmWg/ymVaCqU1EqY.jpg?size=510x346&quality=95&sign=f564f7e3d09f43d688b1726cb9b6b97a&c_uniq_tag=vBNdqpxQN1AnJvcQA2DIe9bQeupc2eJX1a2weeko8YM&type=album
text,#образец@its_my_planner,IMG,https://sun9-56.userapi.com/impg/WyaVskjQDrduq-Fl4cixoPi1rmdx7632QjJmmA/i7Vkw70fc6c.jpg?size=600x900&quality=96&sign=eb0e72f9b6bc0fae0dfc4c360ecb4fad&c_uniq_tag=eFmIybskXv2Yq2WPeqjA9DWDklG1DqbJh1e-DwQ_DkU&type=album
text,"Оформление ежедневника на январь вместе с AmandaRachLee ❄

#видео@its_my_planner",IMG,https://sun9-56.userapi.com/impg/WyaVskjQDrduq-Fl4cixoPi1rmdx7632QjJmmA/i7Vkw70fc6c.jpg?size=600x900&quality=96&sign=eb0e72f9b6bc0fae0dfc4c360ecb4fad&c_uniq_tag=eFmIybskXv2Yq2WPeqjA9DWDklG1DqbJh1e-DwQ_DkU&type=album
text,"Когда мы больше не в состоянии изменить ситуацию, от нас требуется изменить себя. Виктор Франкл

#цитаты@its_my_planner",IMG,"https://sun9-11.userapi.com/impg/3uX4u-jrSKZgL4VanksZ2PpudyR9NGPH03LdfA/zk6svc6vSVo.jpg?size=510x900&quality=95&crop=0,0,675,1191&sign=0cacd8f76ee74005f6457bea2103cdd8&c_uniq_tag=LVGFqwRtSw1iJIzhnphD5ftmbzzWXI_52U9yOOnLRaA&type=album"
text,#своимируками@its_my_planner,IMG,https://sun9-44.userapi.com/impg/bABQY5guCmcYbSwn3PJcMcu_9eazxVNmFizQRQ/Wa-ypHY8T9E.jpg?size=510x727&quality=95&sign=ccafc995923659ac8a70b259deffa28a&c_uniq_tag=ypsIkGUP2yBECIta8oKtGeY3d36T-b2dfMjM-6EKuqo&type=album
text,#заставки@its_my_planner,IMG,"https://sun9-75.userapi.com/impg/NjZFKjKyGGsd8QQShVNpy3jjAI1flKsWiwpaVQ/a0YT6obEgnE.jpg?size=510x900&quality=95&crop=0,0,674,1189&sign=cf6090e5f7b49d8cb18a222246bbf4d4&c_uniq_tag=71XP7hQ4kS7AOS4t5UvselaxBdtddr1_ZFUBFwEEXB8&type=album"
text,"Если вам скучно, читайте.

Если вы встревожены, пишите.

Ясный ум — это уверенный ум.

Уверенность является необходимым условием для хороших результатов от тысяч ежедневных выборов, которые вы делаете.

Выбор приводит к жизни, которую вы ненавидите или любите.

#ведение@its_my_planner",IMG,https://sun30-1.userapi.com/impg/5eRGx4BrWyJYvod9lx1Oz1tAyAFZTDd2lJatNQ/zE0K4yF2tCQ.jpg?size=510x510&quality=95&sign=62e8b4958a29f0cd96a717d05ed9c05f&c_uniq_tag=EwwY9lVjyYW1xYvM_UaeSl3wb7QX82C0H7W9IfOt6VA&type=album
text,#образец@its_my_planner,IMG,https://sun9-54.userapi.com/impg/1ita00mWUEzqZoVS5Vex85aeVANwNPE97REAyQ/ME8Gf1M5sr8.jpg?size=510x456&quality=95&sign=6d031572d09d675e0f04272d9c0eb76e&c_uniq_tag=2WnMvtCuzHAWeIYr-mvEUg2_zJKKTghujh9ImWK6Iq8&type=album
text,#настроение@its_my_planner,IMG,https://sun9-58.userapi.com/impg/Mtt0N77gg2M3wBB_niKIPbY-4Nb19XKVoGGK4w/Z0cn8lEYppA.jpg?size=510x681&quality=95&sign=09ee659e63dbbe3e1f7e44928a325a50&c_uniq_tag=5OKdtwruFBSYNot7C2dcQKjEe7l6-9SiudChsJyQ_ZA&type=album
text,#своимируками@its_my_planner,IMG,https://sun9-54.userapi.com/impg/C-UBIZ8eSILoiN5KJyR7pQjcWcy0EacP3eWdcw/jLddfXQmqh4.jpg?size=510x637&quality=95&sign=71a4a055015496943137728795af2041&c_uniq_tag=Xe5ypRvMeMJypiJVYGenLtJAz4KC22z8eWyz4veL-Ic&type=album
text,#настроение@its_my_planner,IMG,https://sun9-23.userapi.com/impg/5mnRCnIaHB7acvZpbvscUIA75xGdKtGZpfHVJQ/bWAVOlEemBI.jpg?size=510x616&quality=95&sign=39c9bd5451e269554be8554f58b2c3ad&c_uniq_tag=nKVjvTLmbsKZABdjCBsiItoGAAUxaQLoj1QPwi5iGPc&type=album
text,#цитаты@its_my_planner,IMG,https://sun9-4.userapi.com/impg/bj3gx-gdpWI7E-RKjpIVg7BbZqSNZ2tHqlcgfw/wCq8WuBEY6w.jpg?size=1280x647&quality=96&sign=1c283e98f7acdabf80fa976ca1ba4671&c_uniq_tag=rJQVWDkVnQ-mVTojBKHLi3SwhM-HzqFaqZkj1xPGbMw&type=album
text,#образец@its_my_planner,IMG,https://sun9-55.userapi.com/impg/_z4chyT_FP02BzzcCXcXnCUczjPS86rYArnfIQ/wUorqlvOHNE.jpg?size=510x604&quality=95&sign=ccbc1c9381afb583ac2f9676ea7400ff&c_uniq_tag=JdSN08_o0uBkrmaOtOJKsc0Lo1SnFOkUsT3Gv1nRL-o&type=album
text,"«Я не обязан побеждать, но я обязан быть искренним. Я не обязан преуспевать, но я обязан прожить жизнь достойным человеком», — Авраам Линкольн

#цитаты@its_my_planner",IMG,https://sun9-56.userapi.com/impg/-BTNPVWYH189a0zkWTgSCXK5gw1ebgE0gV-XPw/GekYdawx0fk.jpg?size=510x869&quality=95&sign=07422c3d340f32c353e162edbaeef850&c_uniq_tag=BimF5-aQ0jadTW-M0ENfikYOJtDBid5Xa7vwcC7Ztbk&type=album
text,#заставки@its_my_planner,IMG,"https://sun9-76.userapi.com/impg/6zFogGeQpqnz2wuZ42v74S4veG6Ylrf9Qwhb6g/HzxlZsuhJUk.jpg?size=510x900&quality=95&crop=0,0,736,1299&sign=91f3076b2ca0f7d5a20bedab318f5b92&c_uniq_tag=gxGyZUSsXOp8SuYPJJPvcjNIAKlbObKmA7AgaxCc3cM&type=album"
text,#украшения@its_my_planner,IMG,https://sun9-73.userapi.com/impg/XeMUgORY1Q4ERf0MHuDYJ7iAQra-nIaaSMcjYA/HuaHzlXORXc.jpg?size=510x621&quality=95&sign=4100a0e4d14883886672cb5fea9bd021&c_uniq_tag=-0NSp4N3XPvUVT572bMjzsD8KsMQAfgy02MJNUZxdac&type=album
text,#образец@its_my_planner,IMG,https://sun9-3.userapi.com/impg/oErE0CoKlJ031d0-2EdiidT5N4vzxMHOJGFk5A/TeOITQCVrgU.jpg?size=510x455&quality=95&sign=5304968c424e5d61c9fc5b953acfda19&c_uniq_tag=ETB9GaBrd2mjWAmUMajzBUYOOYG7U6umoLXStKWxP7w&type=album
text,#настроение@its_my_planner,IMG,https://sun9-16.userapi.com/impg/cvsQqqIkj8cGMxndCvrMfGkZBvjQHuJnPTN2Tg/DDGFwFh3iX0.jpg?size=510x680&quality=95&sign=6c7ec288eb0d1f86ebc3b8cb94825538&c_uniq_tag=CyHldif4SWWHO7_dt5vQqaQupo37SQXB_LnZ3piiI4U&type=album
text,#заставки@its_my_planner,IMG,"https://sun9-10.userapi.com/impg/dnovEQhGuoWm_bnQrcYCQsG4o3e0Wh1EAPmbww/vL1qq7ZRNts.jpg?size=510x900&quality=95&crop=0,0,736,1299&sign=9b1f1673f79351e4b1e4f2a659f9e527&c_uniq_tag=VsGO9HhSdIAwPpiXYUbP-0tpTHqlepkMADAEI0Wdb2o&type=album"
text,#ведение@its_my_planner,IMG,"https://sun9-10.userapi.com/impg/dnovEQhGuoWm_bnQrcYCQsG4o3e0Wh1EAPmbww/vL1qq7ZRNts.jpg?size=510x900&quality=95&crop=0,0,736,1299&sign=9b1f1673f79351e4b1e4f2a659f9e527&c_uniq_tag=VsGO9HhSdIAwPpiXYUbP-0tpTHqlepkMADAEI0Wdb2o&type=album"
text,#украшения@its_my_planner,IMG,https://sun9-54.userapi.com/impg/E99ORSA2q9ppH0z_W_zR0JPlGeYsfPXnEjPvrA/ZPNT9vgjU4Q.jpg?size=510x678&quality=95&sign=371470880cabab1187ab35be38dd680b&c_uniq_tag=iwf5V_vYBcPeKDXcM3hSDKmsYqUWgLBPGcUURLwiyBI&type=album
text,#настроение@its_my_planner,IMG,https://sun9-55.userapi.com/impg/S4HOUokLT5uI8utRBQYxIHhJGyKN1dykph5b1g/5yHs1uA39Ms.jpg?size=510x598&quality=95&sign=64c576d5f1fd847a2940903d14ceefb0&c_uniq_tag=NZj4wTzVMs-StfAFKV5VYaRyoOSe5p8jCHRnQoqEkCQ&type=album
text,#своимируками@its_my_planner,IMG,https://sun9-78.userapi.com/impg/uhoUBWeyP68KjCUeeQCzQy5TL-pSl-MCiZbBtQ/TPQxhluyXJI.jpg?size=510x791&quality=95&sign=1839f80a0cbd7ca73175efb3afb518d6&c_uniq_tag=JnJGS3Jq5sJOlIh2YD9ePbuH6NFnbOF1zirBPJaFufU&type=album
text,"💡Ведение дневника путешествий: фиксация воспоминаний и эмоций

Если вы любите исследовать новые места, подумайте о том, чтобы включить ведение дневника путешествий в свои приключения. 

Документирование ваших впечатлений от путешествий не только сохраняет воспоминания, но и позволяет вам погрузиться в эмоции, которые вызывает каждое место. 

Ведение дневника путешествий становится личным рассказом о ваших путешествиях, добавляя осознанности к вашим впечатлениям от путешествий.

#ведение@its_my_planner",IMG,https://sun30-1.userapi.com/impg/ow0BT74B_Lja4Zg77IXTm_DQQXpjsGvQ335MhQ/S5RMDoDNXvk.jpg?size=510x510&quality=95&sign=1a4372a6119ab14250a5c364c38c0e76&c_uniq_tag=qQtk0njG94h6pyXT_sneiuPHm-fiJdA9tWwPORBUWMU&type=album
text,"Впереди нас ждут гораздо лучшие вещи, чем те, что мы оставляем позади. Клайв Льюис

#цитаты@its_my_planner",IMG,"https://sun9-59.userapi.com/impg/_ax4_41hnfXgTgUuV55dIpe5oaeMIW3_xph1mA/FX8hSaIxV0o.jpg?size=510x900&quality=95&crop=0,0,675,1191&sign=d37df9e0abba280891f7b421974b4fe0&c_uniq_tag=u_1nDAaY8OuqXdefbvIrXt3SzhLbT6cadQdBt2t1MxE&type=album"
text,#заставки@its_my_planner,IMG,https://sun9-44.userapi.com/impg/yoyJm9WVMGUV3vbVoxE7YFm_bgC5YGOP0I6YqQ/O7ZkR3MlVfM.jpg?size=510x765&quality=95&sign=d1008541357201dedd12a3c487578da9&c_uniq_tag=r9Y5dJD94JDFd4Yg7_Nnxhfjkcs1Ly4A6-BtAHLKoCk&type=album
text,#образец@its_my_planner,IMG,https://sun9-17.userapi.com/impg/v7cNkWkwL79RGbtu3jOYdV-9XhdVhjxPGeIDqg/dVhynW1iwrw.jpg?size=600x900&quality=96&sign=fb8079eda35d4585abed64bab8101cd6&c_uniq_tag=GDvNi7Mygm35AyStChY2DgxPgMN0PoNXJBJ6rU8WsoI&type=album
text,#украшения@its_my_planner,IMG,https://sun9-56.userapi.com/impg/LLo_VSVhovfBNaA7hTmpxFBBj9Dt_TXm8rZ0Sw/TUWUzohzAs4.jpg?size=510x661&quality=95&sign=738e5f2c96a9bdcf04eea2a492c901aa&c_uniq_tag=ZUr_-wN1fDgeDlJAqzI6gvBJS0zRN60mh-h3yi1V1nY&type=album
text,#настроение@its_my_planner,IMG,https://sun9-8.userapi.com/impg/8FpLG2YXhzGwOYvCnqJXgAQ9B5C4V8qm-rQZqg/l4845AryXiI.jpg?size=510x421&quality=95&sign=b8a3234b5bd7de66958e6e8b86db3d73&c_uniq_tag=Aeq-Zx38HHf2aBWR2YI5VDvsM0YGeHU4pKSZKfzI8gA&type=album
